1	6130	0.00
2	5350	0.00
3	6160	0.00
4	5130	0.00
5	5180	0.00
6	5570	0.00
7	4310	0.78
8	4220	0.03
9	4800	0.00
10	5340	0.03
11	5330	0.08
12	5310	0.00
13	4930	0.00
14	6090	0.03
15	5390	0.03
16	4820	0.03
17	5430	0.00
18	5070	0.03
19	4910	0.01
20	4420	0.08
21	4990	0.00
22	4470	0.03
23	5160	0.00
24	5440	0.40
25	7260	0.00
26	7930	0.00
27	7740	0.00
28	8630	0.00
29	7940	0.00
30	9850	0.22
31	11800	0.00
32	11900	0.82
33	15000	0.11
34	17900	0.00
35	16600	0.01
36	14300	0.00
37	11500	0.00
38	10300	0.00
39	9260	0.00
40	9020	0.00
41	9080	0.05
42	20000	0.61
43	25300	0.00
44	21100	0.01
45	17500	0.00
46	14900	0.00
47	13800	0.00
48	14600	0.00
49	13500	0.01
50	11900	0.00
51	11300	0.00
52	13500	0.03
53	18300	0.00
54	20100	0.00
55	16800	0.00
56	14800	0.00
57	13200	0.00
58	15400	0.50
59	18000	0.01
60	15600	0.00
61	13800	0.00
62	14400	0.17
63	17500	0.00
64	17800	0.00
65	14700	0.00
66	14400	0.00
67	14200	0.00
68	14000	0.00
69	16800	0.38
70	21800	0.00
71	19000	0.00
72	16800	0.03
73	16100	0.00
74	15700	0.00
75	15700	0.08
76	15700	0.02
77	15200	0.11
78	15100	0.22
79	15100	0.00
80	15400	0.56
81	15800	0.02
82	14300	0.00
83	12600	0.00
84	12700	0.03
85	12800	0.59
86	48200	1.41
87	43000	0.00
88	34500	0.00
89	33000	0.02
90	35800	0.00
91	30700	0.20
92	29400	0.01
93	25800	0.00
94	25400	0.06
95	23000	0.00
96	19900	0.07
97	17600	0.01
98	15500	0.00
99	14500	0.01
100	15600	0.19
101	21400	0.00
102	21800	0.00
103	21100	0.01
104	29900	0.09
105	50300	0.41
106	57400	0.00
107	49200	0.00
108	39600	0.00
109	33200	0.02
110	25700	0.04
111	21100	0.00
112	18000	0.15
113	15000	0.01
114	12600	0.00
115	10600	0.39
116	12500	0.04
117	12200	0.03
118	16200	0.11
119	21300	0.51
120	24500	0.07
121	22600	0.12
122	21700	0.02
123	22800	0.16
124	22500	0.00
125	16900	0.00
126	16500	0.00
127	13300	0.03
128	13200	0.00
129	12200	0.09
130	12100	0.07
131	11800	0.00
132	12400	0.44
133	24300	0.53
134	58200	1.47
135	51200	0.06
136	46300	0.00
137	39800	0.05
138	36500	0.58
139	41300	0.36
140	31900	0.00
141	24800	0.01
142	22800	0.00
143	20600	0.00
144	17500	0.05
145	17700	0.00
146	15300	0.07
147	14500	0.00
148	12800	0.00
149	13300	0.11
150	12600	0.13
151	13200	0.32
152	25300	0.24
153	22100	0.06
154	15700	0.00
155	14700	0.01
156	14800	0.09
157	38000	1.45
158	27000	0.29
159	22500	0.00
160	16800	0.01
161	15400	0.00
162	12900	0.28
163	11900	0.24
164	13400	0.03
165	13800	0.10
166	12700	0.25
167	16900	0.37
168	23400	0.30
169	19200	0.18
170	18700	0.00
171	15300	0.00
172	12400	0.00
173	12500	0.10
174	11600	0.11
175	11200	0.03
176	10800	0.00
177	9300	0.04
178	10700	0.20
179	26900	0.00
180	20400	0.46
181	15300	0.00
182	10700	0.01
183	11300	0.00
184	8530	0.00
185	7580	0.00
186	5900	0.03
187	6820	0.00
188	5790	0.00
189	5130	0.00
190	5600	0.26
191	5570	0.00
192	5190	0.00
193	5230	0.00
194	4910	0.00
195	4590	0.00
196	5160	0.00
197	4260	0.03
198	4250	0.00
199	3900	0.00
200	3970	0.17
201	4780	0.01
202	5000	0.00
203	4120	0.00
204	4660	0.31
205	4220	0.00
206	4670	0.00
207	4300	0.00
208	3890	0.02
209	3770	0.00
210	4420	0.05
211	3870	0.00
212	4080	0.00
213	3570	0.00
214	4730	0.04
215	4220	0.13
216	4230	0.00
217	3920	0.00
218	4220	0.00
219	4290	0.00
220	3530	0.00
221	3330	0.00
222	3340	0.00
223	3740	0.00
224	3400	0.00
225	3880	0.00
226	4160	0.47
227	3480	0.50
228	3560	0.51
229	3870	0.05
230	3970	0.00
231	3360	0.00
232	3500	0.04
233	3350	0.00
234	3760	0.09
235	3660	0.23
236	4880	0.01
237	5740	0.68
238	4360	0.00
239	4000	0.00
240	4180	0.00
241	4190	0.06
242	4390	1.02
243	4550	0.00
244	3970	0.00
245	3730	0.00
246	4410	0.01
247	3400	0.07
248	3460	0.00
249	3300	0.00
250	3470	0.00
251	3510	0.00
252	4110	0.00
253	3160	0.00
254	2500	0.00
255	2950	0.00
256	3080	0.00
257	3250	0.00
258	4290	0.00
259	4960	1.66
260	6090	0.01
261	4780	0.01
262	4240	0.01
263	3610	0.00
264	3580	0.01
265	4610	0.88
266	6740	0.06
267	7430	0.00
268	5570	0.00
269	4900	0.01
270	6430	0.27
271	12100	0.44
272	12400	0.00
273	6670	0.00
274	7100	0.00
275	5000	0.00
276	5100	0.02
277	4400	0.01
278	4600	0.04
279	4600	0.00
280	4800	0.00
281	4900	0.00
282	4600	0.00
283	4000	0.00
284	4400	0.07
285	4900	1.11
286	6800	0.12
287	5800	0.09
288	6400	0.00
289	6900	1.32
290	18600	0.25
291	17800	0.14
292	11300	0.01
293	12400	0.00
294	12700	0.00
295	9800	0.00
296	7800	0.11
297	8900	0.00
298	8300	0.00
299	13100	0.14
300	20500	0.00
301	15300	0.00
302	12600	0.00
303	10200	0.00
304	8400	0.00
305	7700	0.00
306	8500	0.00
307	8200	0.03
308	9300	0.00
309	11500	0.02
310	11800	0.52
311	13000	0.01
312	14400	0.00
313	13800	0.00
314	11200	0.00
315	14500	0.30
316	13600	0.36
317	17200	0.31
318	19500	0.00
319	16600	0.00
320	14700	0.03
321	15900	0.00
322	23100	0.62
323	23900	0.00
324	24400	0.04
325	24200	0.00
326	22500	0.02
327	39300	0.85
328	39700	0.00
329	30700	0.02
330	26400	0.00
331	23400	0.03
332	21300	0.00
333	18300	0.01
334	17600	0.00
335	16600	0.00
336	15800	0.00
337	16100	0.00
338	11400	0.00
339	11900	0.08
340	12300	0.02
341	11900	0.00
342	12000	0.00
343	11100	0.00
344	10500	0.00
345	10000	0.00
346	11200	0.80
347	10500	0.00
348	13000	0.28
349	18600	0.12
350	21000	0.06
351	18400	0.00
352	13300	0.00
353	12300	0.00
354	13800	0.19
355	21600	0.00
356	22800	0.00
357	19800	0.00
358	17400	0.00
359	15300	0.32
360	12300	0.17
361	11600	0.00
362	13400	0.00
363	13000	0.00
364	12900	0.00
365	12500	0.07
366	12700	0.20
367	16800	0.05
368	17600	0.41
369	16000	0.84
370	14700	0.10
371	14200	0.02
372	15000	0.04
373	15000	0.01
374	13900	0.05
375	14700	0.02
376	14800	0.00
377	14500	0.01
378	14700	0.00
379	12700	0.00
380	11300	0.00
381	11400	0.00
382	10400	0.00
383	9900	0.00
384	9400	0.00
385	9900	0.01
