1.000000000000000000e+00	4.105950513385398892e+01
2.000000000000000000e+00	7.050908122985960347e+01
3.000000000000000000e+00	9.202992530001756677e+01
4.000000000000000000e+00	1.050556993424815886e+02
5.000000000000000000e+00	1.127012623674061160e+02
6.000000000000000000e+00	1.186478113867918722e+02
7.000000000000000000e+00	1.211963323951000433e+02
8.000000000000000000e+00	1.149666143747911633e+02
9.000000000000000000e+00	9.854281232124957057e+01
1.000000000000000000e+01	7.985365826032293057e+01
1.100000000000000000e+01	7.079225023078274148e+01
1.200000000000000000e+01	7.730513725201474529e+01
1.300000000000000000e+01	8.664971428247807239e+01
1.400000000000000000e+01	8.636654528155493438e+01
1.500000000000000000e+01	6.909323622524395603e+01
1.600000000000000000e+01	5.323577217354861801e+01
1.700000000000000000e+01	4.587337814954721438e+01
1.800000000000000000e+01	4.190901213662338165e+01
1.900000000000000000e+01	4.020999813108459620e+01
2.000000000000000000e+01	3.822781512462267983e+01
2.100000000000000000e+01	3.737830812185328710e+01
2.200000000000000000e+01	3.681197012000702529e+01
2.300000000000000000e+01	3.851098412554581074e+01
2.400000000000000000e+01	5.465161717816427256e+01
2.500000000000000000e+01	7.758830625293788330e+01
2.600000000000000000e+01	9.033091129447878131e+01
2.700000000000000000e+01	9.429527730740261404e+01
2.800000000000000000e+01	9.967548832494209421e+01
2.900000000000000000e+01	1.047725303415584506e+02
3.000000000000000000e+01	1.095864033572516831e+02
3.100000000000000000e+01	1.160992903784836869e+02
3.200000000000000000e+01	1.237448534034082286e+02
3.300000000000000000e+01	1.347884444394103411e+02
3.400000000000000000e+01	1.571587955123376901e+02
3.500000000000000000e+01	1.800954845871112866e+02
3.600000000000000000e+01	1.936875966314215702e+02
3.700000000000000000e+01	1.996341456508073122e+02
3.800000000000000000e+01	1.985014696471147886e+02
3.900000000000000000e+01	1.863252026074201808e+02
4.000000000000000000e+01	1.673528795455704028e+02
4.100000000000000000e+01	1.478142184818743488e+02
4.200000000000000000e+01	1.367706274458722646e+02
4.300000000000000000e+01	1.322399234311021416e+02
4.400000000000000000e+01	1.302577404246402466e+02
4.500000000000000000e+01	1.243111914052544904e+02
4.600000000000000000e+01	9.372893930555635222e+01
4.700000000000000000e+01	8.353485527232362529e+01
4.800000000000000000e+01	9.939231932401897041e+01
4.900000000000000000e+01	1.243111914052544904e+02
5.000000000000000000e+01	1.475310494809512250e+02
5.100000000000000000e+01	1.639548515344928319e+02
5.200000000000000000e+01	1.718835835603404973e+02
5.300000000000000000e+01	1.755647805723411921e+02
5.400000000000000000e+01	1.766974565760337157e+02
5.500000000000000000e+01	1.735825975658792686e+02
5.600000000000000000e+01	1.690518935511091740e+02
5.700000000000000000e+01	1.653706965391084793e+02
5.800000000000000000e+01	1.594241475197227373e+02
5.900000000000000000e+01	1.435666834680274064e+02
6.000000000000000000e+01	1.039230233387890650e+02
6.100000000000000000e+01	7.419027824186031239e+01
6.200000000000000000e+01	6.682788421785890876e+01
6.300000000000000000e+01	6.088133519847315256e+01
6.400000000000000000e+01	5.691696918554931983e+01
6.500000000000000000e+01	5.380211017539487983e+01
6.600000000000000000e+01	5.097042016616357074e+01
6.700000000000000000e+01	4.842189915785539256e+01
6.800000000000000000e+01	4.559020914862408347e+01
6.900000000000000000e+01	4.360802614216216710e+01
7.000000000000000000e+01	4.190901213662338165e+01
7.100000000000000000e+01	4.219218113754651256e+01
7.200000000000000000e+01	4.389119514308529801e+01
7.300000000000000000e+01	4.870506815877852347e+01
7.400000000000000000e+01	5.097042016616357074e+01
7.500000000000000000e+01	5.465161717816427256e+01
7.600000000000000000e+01	6.626154621601264694e+01
7.700000000000000000e+01	7.532295424555283603e+01
7.800000000000000000e+01	9.004774229355564330e+01
7.900000000000000000e+01	1.025071783341734033e+02
8.000000000000000000e+01	1.087368963544822833e+02
8.100000000000000000e+01	1.112854173627904686e+02
8.200000000000000000e+01	1.127012623674061160e+02
8.300000000000000000e+01	1.158161213775605631e+02
8.400000000000000000e+01	1.189309803877149960e+02
8.500000000000000000e+01	1.262933744117163997e+02
8.600000000000000000e+01	1.294082334218708468e+02
8.700000000000000000e+01	1.319567544301790178e+02
8.800000000000000000e+01	1.296914024227939706e+02
8.900000000000000000e+01	1.512122464929519197e+02
9.000000000000000000e+01	1.676360485464935266e+02
9.100000000000000000e+01	1.846261886018813811e+02
9.200000000000000000e+01	1.993509766498841884e+02
9.300000000000000000e+01	2.047311876674236828e+02
9.400000000000000000e+01	2.002004836526535883e+02
9.500000000000000000e+01	2.013331596563461119e+02
9.600000000000000000e+01	2.021826666591155117e+02
9.700000000000000000e+01	1.905727376212671231e+02
9.800000000000000000e+01	1.670697105446472506e+02
9.900000000000000000e+01	1.438498524689505302e+02
1.000000000000000000e+02	1.177983043840224724e+02
1.010000000000000000e+02	9.542795331109513768e+01
1.020000000000000000e+02	8.976457329263250529e+01
1.030000000000000000e+02	9.118041829724816694e+01
1.040000000000000000e+02	1.254438674089470140e+02
1.050000000000000000e+02	1.356379514421797410e+02
1.060000000000000000e+02	1.373369654477185122e+02
1.070000000000000000e+02	1.237448534034082286e+02
1.080000000000000000e+02	1.036398543378659269e+02
1.090000000000000000e+02	8.608337628063181057e+01
1.100000000000000000e+02	7.334077123909091256e+01
1.110000000000000000e+02	6.371302520770446165e+01
1.120000000000000000e+02	5.465161717816427256e+01
1.130000000000000000e+02	4.785556115600913074e+01
1.140000000000000000e+02	4.247535013846964347e+01
1.150000000000000000e+02	3.851098412554581074e+01
1.160000000000000000e+02	3.567929411631450165e+01
1.170000000000000000e+02	3.341394210892945438e+01
1.180000000000000000e+02	3.058225209969814173e+01
1.190000000000000000e+02	2.831690009231309446e+01
1.200000000000000000e+02	2.641966778612811950e+01
1.210000000000000000e+02	2.440916787957388934e+01
1.220000000000000000e+02	2.319154117560442430e+01
1.230000000000000000e+02	2.378619607754299992e+01
1.240000000000000000e+02	2.973274509692874901e+01
1.250000000000000000e+02	3.992682913016146529e+01
1.260000000000000000e+02	4.530704014770095256e+01
1.270000000000000000e+02	4.672288515231660710e+01
1.280000000000000000e+02	5.465161717816427256e+01
1.290000000000000000e+02	6.739422221970517057e+01
1.300000000000000000e+02	6.484570121139698529e+01
1.310000000000000000e+02	5.578429318185679620e+01
1.320000000000000000e+02	7.645563024924535966e+01
1.330000000000000000e+02	9.259626330186382859e+01
1.340000000000000000e+02	9.967548832494209421e+01
1.350000000000000000e+02	1.056220373443278504e+02
1.360000000000000000e+02	1.121349243655598542e+02
1.370000000000000000e+02	1.177983043840224724e+02
1.380000000000000000e+02	1.228953464006388288e+02
1.390000000000000000e+02	1.081705583526360215e+02
1.400000000000000000e+02	6.456253221047386148e+01
1.410000000000000000e+02	5.351894117447174892e+01
1.420000000000000000e+02	5.436844817724114165e+01
1.430000000000000000e+02	5.889915219201123620e+01
1.440000000000000000e+02	5.974865919478062892e+01
1.450000000000000000e+02	6.031499719662689074e+01
1.460000000000000000e+02	6.512887021232012330e+01
1.470000000000000000e+02	6.739422221970517057e+01
1.480000000000000000e+02	8.296851727047736347e+01
1.490000000000000000e+02	1.039230233387890650e+02
1.500000000000000000e+02	1.163824593794068250e+02
1.510000000000000000e+02	1.231785154015619668e+02
1.520000000000000000e+02	1.101527413590979450e+02
1.530000000000000000e+02	7.050908122985960347e+01
1.540000000000000000e+02	5.804964518924184347e+01
1.550000000000000000e+02	6.597837721508950892e+01
1.560000000000000000e+02	6.767739122062829438e+01
1.570000000000000000e+02	6.116450419939628347e+01
1.580000000000000000e+02	4.983774416247104710e+01
1.590000000000000000e+02	3.879415312646894165e+01
1.600000000000000000e+02	3.171492810339066537e+01
1.610000000000000000e+02	2.746739308954370173e+01
1.620000000000000000e+02	2.474897068068164430e+01
1.630000000000000000e+02	2.188896377135802140e+01
1.640000000000000000e+02	2.050143566683468066e+01
1.650000000000000000e+02	1.914222446240365372e+01
1.660000000000000000e+02	1.781133015806493702e+01
1.670000000000000000e+02	1.724499215621867521e+01
1.680000000000000000e+02	4.219218113754651256e+01
1.690000000000000000e+02	8.296851727047736347e+01
1.700000000000000000e+02	9.231309430094069057e+01
1.710000000000000000e+02	7.957048925939979256e+01
1.720000000000000000e+02	6.258034920401193801e+01
1.730000000000000000e+02	4.700605415323973801e+01
1.740000000000000000e+02	3.256443510616006165e+01
1.750000000000000000e+02	3.001591409785187992e+01
1.760000000000000000e+02	3.341394210892945438e+01
1.770000000000000000e+02	2.860006909323622537e+01
1.780000000000000000e+02	2.602323118483573339e+01
1.790000000000000000e+02	2.324817497578905190e+01
1.800000000000000000e+02	2.438085097948157554e+01
1.810000000000000000e+02	2.409768197855844463e+01
1.820000000000000000e+02	2.440916787957388934e+01
1.830000000000000000e+02	2.432421717929694793e+01
1.840000000000000000e+02	1.928380896286521917e+01
1.850000000000000000e+02	1.619726685280308942e+01
1.860000000000000000e+02	1.455488664744893157e+01
1.870000000000000000e+02	1.376201344486416467e+01
1.880000000000000000e+02	1.557429505077220178e+01
1.890000000000000000e+02	2.044480186665005661e+01
1.900000000000000000e+02	2.367292847717374826e+01
1.910000000000000000e+02	2.344639327643524140e+01
1.920000000000000000e+02	2.007668216544998430e+01
1.930000000000000000e+02	1.699014005538785810e+01
1.940000000000000000e+02	1.526280914975675884e+01
1.950000000000000000e+02	1.370537964467953884e+01
1.960000000000000000e+02	1.189309803877149996e+01
1.970000000000000000e+02	1.050556993424815921e+01
1.980000000000000000e+02	9.599429131294138884e+00
1.990000000000000000e+02	8.948140429170937438e+00
2.000000000000000000e+02	8.495070027693929049e+00
2.010000000000000000e+02	8.466753127601615247e+00
2.020000000000000000e+02	1.370537964467953884e+01
2.030000000000000000e+02	1.407349934587960760e+01
2.040000000000000000e+02	1.942539346332678463e+01
2.050000000000000000e+02	2.055806946701930826e+01
2.060000000000000000e+02	2.157747787034258025e+01
2.070000000000000000e+02	2.089787226812706322e+01
2.080000000000000000e+02	2.582501288418954388e+01
2.090000000000000000e+02	5.776647618831871256e+01
2.100000000000000000e+02	7.305760223816778876e+01
2.110000000000000000e+02	7.475661624370657421e+01
2.120000000000000000e+02	5.408527917631801074e+01
2.130000000000000000e+02	4.530704014770095256e+01
2.140000000000000000e+02	6.682788421785890876e+01
2.150000000000000000e+02	8.070316526309231620e+01
2.160000000000000000e+02	8.155267226586171603e+01
2.170000000000000000e+02	1.237448534034082286e+02
2.180000000000000000e+02	2.081292156785012537e+02
