    14.875	    -2.129
    14.917	    -2.197
    14.958	    -2.545
    15.000	    -2.277
    15.042	    -1.653
    15.083	    -1.066
    15.125	    -0.381
    15.167	     0.101
    15.208	    -0.203
    15.250	    -0.163
    15.292	     0.317
    15.333	     1.491
    15.375	     2.535
    15.417	     3.880
    15.458	     2.940
    15.500	     2.549
    15.542	     3.540
    15.583	     2.489
    15.625	     1.761
    15.667	     1.100
    15.708	     0.092
    15.750	    -0.774
    15.792	    -1.481
    15.833	    -3.336
    15.875	    -5.255
    15.917	    -6.639
    15.958	    -7.715
    16.000	    -8.810
    16.042	   -10.420
    16.083	   -11.430
    16.125	   -12.520
    16.167	   -13.050
    16.208	   -13.680
    16.250	   -14.270
    16.292	   -14.300
    16.333	   -14.240
    16.375	   -13.930
    16.417	   -13.640
    16.458	   -13.620
    16.500	   -13.070
    16.542	   -12.870
    16.583	   -12.240
    16.625	   -12.000
    16.667	   -13.110
    16.708	   -14.140
    16.750	   -15.070
    16.792	   -15.720
    16.833	   -15.990
    16.875	   -16.130
    16.917	   -16.170
    16.958	   -16.430
    17.000	   -16.580
    17.042	   -16.780
    17.083	   -16.920
    17.125	   -17.090
    17.167	   -17.150
    17.208	   -17.140
    17.250	   -17.020
    17.292	   -16.910
    17.333	   -16.570
    17.375	   -16.160
    17.417	   -15.510
    17.458	   -14.140
    17.500	   -13.150
    17.542	   -12.180
    17.583	   -11.960
    17.625	   -11.550
    17.667	   -12.280
    17.708	   -13.550
    17.750	   -14.160
    17.792	   -14.980
    17.833	   -16.110
    17.875	   -17.450
    17.917	   -18.380
    17.958	   -18.890
    18.000	   -19.250
    18.042	   -19.540
    18.083	   -19.750
    18.125	   -19.770
    18.167	   -19.940
    18.208	   -19.840
    18.250	   -19.490
    18.292	   -19.220
    18.333	   -18.790
    18.375	   -17.610
    18.417	   -15.730
    18.458	   -13.760
    18.500	   -11.920
    18.542	   -10.740
    18.583	    -9.930
    18.625	    -9.310
    18.667	   -10.000
    18.708	   -10.980
    18.750	   -11.320
    18.792	   -11.640
    18.833	   -11.740
    18.875	   -11.750
    18.917	   -11.300
    18.958	   -10.860
    19.000	   -10.610
    19.042	   -10.250
    19.083	   -10.030
    19.125	    -9.440
    19.167	    -9.510
    19.208	    -9.540
    19.250	    -9.080
    19.292	    -8.470
    19.333	    -7.740
    19.375	    -6.553
    19.417	    -5.666
    19.458	    -5.072
    19.500	    -4.249
    19.542	    -3.320
    19.583	    -3.064
    19.625	    -2.931
    19.667	    -3.363
    19.708	    -3.638
    19.750	    -3.760
    19.792	    -3.791
    19.833	    -2.662
    19.875	    -2.462
    19.917	    -2.901
    19.958	    -3.188
    20.000	    -3.850
    20.042	    -3.801
    20.083	    -4.212
    20.125	    -4.681
    20.167	    -5.283
    20.208	    -6.123
    20.250	    -6.763
    20.292	    -7.367
    20.333	    -7.690
    20.375	    -7.036
    20.417	    -5.813
    20.458	    -4.129
    20.500	    -2.349
    20.542	    -0.682
    20.583	     0.266
    20.625	     0.083
    20.667	    -0.557
    20.708	    -2.243
    20.750	    -2.273
    20.792	    -1.789
    20.833	    -2.059
    20.875	    -2.386
    20.917	    -2.371
    20.958	    -2.412
    21.000	    -2.341
    21.042	    -2.369
    21.083	    -2.134
    21.125	    -2.215
    21.167	    -2.280
    21.208	    -2.483
    21.250	    -2.322
    21.292	    -2.060
    21.333	    -1.203
    21.375	     0.520
    21.417	     1.961
    21.458	     4.056
    21.500	     6.471
    21.542	     6.732
    21.583	     6.208
    21.625	     5.868
    21.667	     5.495
    21.708	     5.486
    21.750	     5.962
    21.792	     5.907
    21.833	     6.310
    21.875	     6.975
    21.917	     7.363
    21.958	     7.444
    22.000	     7.189
    22.042	     6.719
    22.083	     7.582
    22.125	     7.345
    22.167	     6.757
    22.208	     6.830
    22.250	     7.349
    22.292	     7.289
    22.333	     5.843
    22.375	     5.025
    22.417	     4.993
    22.458	     5.271
    22.500	     5.409
    22.542	     6.112
    22.583	     4.378
    22.625	     3.603
    22.667	     2.621
    22.708	     0.954
    22.750	    -2.209
    22.792	    -3.453
    22.833	    -4.614
    22.875	    -5.917
    22.917	    -7.099
    22.958	    -8.510
    23.000	   -10.060
    23.042	   -11.140
    23.083	   -11.910
    23.125	   -12.430
    23.167	   -12.840
    23.208	   -13.100
    23.250	   -12.840
    23.292	   -12.460
    23.333	   -11.520
    23.375	    -9.000
    23.417	    -7.559
    23.458	    -6.759
    23.500	    -5.785
    23.542	    -5.183
    23.583	    -4.699
    23.625	    -4.607
    23.667	    -4.484
    23.708	    -3.952
    23.750	    -3.211
    23.792	    -2.426
    23.833	    -1.839
    23.875	    -1.118
    23.917	    -0.392
    23.958	     0.162
    24.000	     0.817
    24.042	     0.921
    24.083	     2.333
    24.125	     4.641
    24.167	     5.669
    24.208	     5.946
    24.250	     6.857
    24.292	     7.555
    24.333	     7.399
    24.375	     6.816
    24.417	     6.724
    24.458	     7.296
    24.500	     7.061
    24.542	     7.065
    24.583	     6.016
    24.625	     5.357
    24.667	     4.642
    24.708	     3.285
    24.750	     2.133
    24.792	     1.226
    24.833	     0.454
    24.875	    -0.192
    24.917	    -0.744
    24.958	    -1.761
    25.000	    -2.055
    25.042	    -2.648
    25.083	    -3.095
    25.125	    -3.453
    25.167	    -4.242
    25.208	    -4.829
    25.250	    -5.563
    25.292	    -6.194
    25.333	    -6.512
    25.375	    -6.234
    25.417	    -5.575
    25.458	    -5.266
    25.500	    -4.952
    25.542	    -4.446
    25.583	    -4.817
    25.625	    -4.838
    25.667	    -6.057
    25.708	    -7.169
    25.750	    -7.810
    25.792	    -7.953
    25.833	    -8.100
    25.875	    -8.430
    25.917	    -9.290
    25.958	   -10.110
    26.000	   -10.440
    26.042	   -10.940
    26.083	   -11.250
    26.125	   -11.380
    26.167	   -11.550
    26.208	   -11.890
    26.250	   -12.130
    26.292	   -11.880
    26.333	   -11.260
    26.375	   -10.290
    26.417	    -8.580
    26.458	    -6.918
    26.500	    -6.389
    26.542	    -6.542
    26.583	    -6.801
    26.625	    -6.573
    26.667	    -6.446
    26.708	    -7.048
    26.750	    -6.827
    26.792	    -6.113
    26.833	    -5.313
    26.875	    -4.563
    26.917	    -3.622
    26.958	    -2.263
    27.000	    -0.921
    27.042	     0.154
    27.083	     1.487
    27.125	     2.189
    27.167	     2.570
    27.208	     3.418
    27.250	     3.857
    27.292	     4.185
    27.333	     3.784
    27.375	     3.058
    27.417	     2.592
    27.458	     0.858
    27.500	    -0.172
    27.542	    -0.786
    27.583	    -0.639
    27.625	    -1.274
    27.667	    -2.312
    27.708	    -4.082
    27.750	    -4.710
    27.792	    -5.236
    27.833	    -5.799
    27.875	    -5.754
    27.917	    -5.077
    27.958	    -5.792
    28.000	    -6.831
    28.042	    -7.520
    28.083	    -8.190
    28.125	    -8.640
    28.167	    -8.970
    28.208	    -9.320
    28.250	    -9.620
    28.292	    -9.930
    28.333	   -10.150
    28.375	    -9.900
    28.417	    -8.560
    28.458	    -7.291
    28.500	    -6.761
    28.542	    -6.135
    28.583	    -5.647
    28.625	    -5.503
    28.667	    -5.721
    28.708	    -6.978
    28.750	    -7.489
    28.792	    -8.200
    28.833	    -9.290
    28.875	   -10.070
    28.917	   -10.770
    28.958	   -11.330
    29.000	   -11.720
    29.042	   -12.080
    29.083	   -12.420
    29.125	   -12.580
    29.167	   -12.670
    29.208	   -12.910
    29.250	   -12.790
    29.292	   -12.530
    29.333	   -12.210
    29.375	   -10.760
    29.417	    -9.100
    29.458	    -8.080
    29.500	    -6.435
    29.542	    -5.593
    29.583	    -4.753
    29.625	    -4.789
    29.667	    -5.106
    29.708	    -5.554
    29.750	    -5.818
    29.792	    -5.747
    29.833	    -5.642
    29.875	    -5.533
    29.917	    -5.469
    29.958	    -5.690
    30.000	    -5.869
    30.042	    -5.867
    30.083	    -6.072
    30.125	    -5.907
    30.167	    -6.490
    30.208	    -6.451
    30.250	    -6.419
    30.292	    -5.229
    30.333	    -4.243
    30.375	    -4.244
    30.417	    -3.134
    30.458	    -2.533
    30.500	    -2.104
    30.542	    -1.590
    30.583	    -0.328
    30.625	    -0.756
    30.667	    -1.099
    30.708	    -1.364
    30.750	    -1.501
    30.792	    -1.589
    30.833	    -1.460
    30.875	    -1.340
    30.917	    -0.958
    30.958	    -0.601
    31.000	    -0.245
    31.042	    -0.217
    31.083	    -0.321
    31.125	     0.180
    31.167	     0.470
    31.208	     0.747
    31.250	     0.902
    31.292	     1.046
    31.333	     1.903
    31.375	     3.122
    31.417	     3.999
    31.458	     4.335
    31.500	     4.024
    31.542	     3.777
    31.583	     3.399
    31.625	     3.073
    31.667	     2.812
    31.708	     2.520
    31.750	     2.308
    31.792	     2.101
    31.833	     1.689
    31.875	     1.542
    31.917	     1.277
    31.958	     0.996
    32.000	     0.733
    32.042	     0.087
    32.083	    -0.547
    32.125	    -1.173
    32.167	    -1.734
    32.208	    -2.146
    32.250	    -2.640
    32.292	    -2.941
    32.333	    -1.910
    32.375	    -0.960
    32.417	     0.046
    32.458	     1.306
    32.500	     2.394
    32.542	     3.204
    32.583	     4.378
    32.625	     4.685
    32.667	     3.765
    32.708	     2.665
    32.750	     3.148
    32.792	     2.951
    32.833	     2.174
    32.875	     2.022
    32.917	     1.854
    32.958	     1.971
    33.000	     1.550
    33.042	     1.302
    33.083	     2.097
    33.125	     2.368
    33.167	     2.606
    33.208	     2.797
    33.250	     2.352
    33.292	     2.611
    33.333	     3.044
    33.375	     3.949
    33.417	     4.058
    33.458	     4.990
    33.500	     5.343
    33.542	     4.312
    33.583	     3.700
    33.625	     2.999
    33.667	     1.241
    33.708	     0.982
    33.750	     0.986
    33.792	    -0.207
    33.833	    -0.952
    33.875	    -1.537
    33.917	    -1.854
    33.958	    -2.279
    34.000	    -2.491
    34.042	    -2.659
    34.083	    -2.898
    34.125	    -3.607
    34.167	    -4.039
    34.208	    -4.516
    34.250	    -4.788
    34.292	    -3.869
    34.333	    -3.090
    34.375	    -2.216
    34.417	    -1.490
    34.458	    -0.762
    34.500	    -0.267
    34.542	    -0.658
    34.583	    -1.296
    34.625	    -1.480
    34.667	    -1.630
    34.708	    -1.640
    34.750	    -1.802
    34.792	    -2.033
    34.833	    -1.965
    34.875	    -1.623
    34.917	    -1.256
    34.958	    -0.811
    35.000	    -0.310
    35.042	     0.138
    35.083	     0.587
    35.125	     0.508
    35.167	     1.160
    35.208	     0.402
    35.250	    -0.036
    35.292	     0.805
    35.333	     2.319
    35.375	     2.219
    35.417	     2.657
    35.458	     3.166
    35.500	     4.040
    35.542	     3.933
    35.583	     3.602
    35.625	     4.042
    35.667	     3.728
    35.708	     3.414
    35.750	     3.224
    35.792	     3.039
    35.833	     2.713
    35.875	     2.508
    35.917	     2.128
    35.958	     1.812
    36.000	     1.439
    36.042	     0.918
    36.083	     0.128
    36.125	    -0.501
    36.167	    -0.685
    36.208	    -0.879
    36.250	    -1.119
    36.292	    -1.114
    36.333	    -0.862
    36.375	    -0.478
    36.417	     0.304
    36.458	     0.580
    36.500	     1.320
    36.542	     2.052
    36.583	     2.729
    36.625	     2.944
    36.667	     1.885
    36.708	     0.153
    36.750	    -0.521
    36.792	    -1.103
    36.833	    -1.846
    36.875	    -2.317
    36.917	    -2.672
    36.958	    -3.224
    37.000	    -3.961
    37.042	    -4.295
    37.083	    -4.415
    37.125	    -4.489
    37.167	    -4.405
    37.208	    -4.367
    37.250	    -3.998
    37.292	    -3.097
    37.333	    -2.496
    37.375	    -1.913
    37.417	    -1.104
    37.458	    -0.145
    37.500	     0.080
    37.542	     0.502
    37.583	     0.740
    37.625	     0.267
    37.667	    -0.245
    37.708	    -0.840
    37.750	    -0.985
    37.792	    -1.029
    37.833	    -1.222
    37.875	    -1.863
    37.917	    -2.568
    37.958	    -2.992
    38.000	    -3.566
    38.042	    -3.954
    38.083	    -3.815
    38.125	    -3.918
    38.167	    -4.140
    38.208	    -4.377
    38.250	    -4.572
    38.292	    -4.728
    38.333	    -4.690
    38.375	    -4.323
    38.417	    -3.562
    38.458	    -3.550
    38.500	    -3.520
    38.542	    -3.197
    38.583	    -3.612
    38.625	    -4.107
    38.667	    -4.886
    38.708	    -5.339
    38.750	    -5.666
    38.792	    -6.043
    38.833	    -6.466
    38.875	    -6.994
    38.917	    -7.462
    38.958	    -7.681
    39.000	    -7.773
    39.042	    -7.982
    39.083	    -8.450
    39.125	    -8.990
    39.167	    -9.430
    39.208	    -9.780
    39.250	   -10.150
    39.292	   -10.440
    39.333	   -10.390
    39.375	    -9.380
    39.417	    -7.973
    39.458	    -6.131
    39.500	    -4.242
    39.542	    -2.126
    39.583	    -0.103
    39.625	     1.037
    39.667	     0.655
    39.708	    -1.724
    39.750	    -3.220
    39.792	    -2.971
    39.833	    -3.075
    39.875	    -3.560
    39.917	    -4.240
    39.958	    -4.631
    40.000	    -5.072
    40.042	    -5.279
    40.083	    -6.401
    40.125	    -7.212
    40.167	    -6.895
    40.208	    -6.410
    40.250	    -6.907
    40.292	    -7.499
    40.333	    -7.657
    40.375	    -6.899
    40.417	    -5.417
    40.458	    -3.781
    40.500	    -2.148
    40.542	    -1.224
    40.583	    -1.304
    40.625	    -0.985
    40.667	    -1.657
    40.708	    -2.389
    40.750	    -2.880
    40.792	    -3.583
    40.833	    -4.405
    40.875	    -4.855
    40.917	    -5.231
    40.958	    -5.638
    41.000	    -5.998
    41.042	    -6.269
    41.083	    -6.627
    41.125	    -7.041
    41.167	    -7.285
    41.208	    -7.584
    41.250	    -7.879
    41.292	    -7.700
    41.333	    -6.812
    41.375	    -5.856
    41.417	    -4.306
    41.458	    -2.663
    41.500	    -0.923
    41.542	    -0.665
    41.583	     0.129
    41.625	    -0.309
    41.667	    -0.432
    41.708	    -1.068
    41.750	    -1.258
    41.792	    -1.311
    41.833	    -1.912
    41.875	    -2.161
    41.917	    -2.391
    41.958	    -2.640
    42.000	    -2.571
    42.042	    -3.019
    42.083	    -3.059
    42.125	    -2.927
    42.167	    -2.980
    42.208	    -2.965
    42.250	    -3.208
    42.292	    -3.098
    42.333	    -2.572
    42.375	    -1.505
    42.417	    -0.921
    42.458	    -0.513
    42.500	    -1.265
    42.542	    -2.029
    42.583	    -2.029
    42.625	    -1.856
    42.667	    -1.875
    42.708	    -2.098
    42.750	    -2.058
    42.792	    -2.046
    42.833	    -1.843
    42.875	    -1.968
    42.917	    -2.788
    42.958	    -3.467
    43.000	    -4.011
    43.042	    -4.665
    43.083	    -5.520
    43.125	    -6.526
    43.167	    -7.442
    43.208	    -8.620
    43.250	    -9.590
    43.292	   -10.470
    43.333	   -10.210
    43.375	    -8.600
    43.417	    -8.130
    43.458	    -7.450
    43.500	    -6.399
    43.542	    -4.769
    43.583	    -4.308
    43.625	    -4.677
    43.667	    -5.696
    43.708	    -6.673
    43.750	    -6.858
    43.792	    -7.288
    43.833	    -7.807
    43.875	    -7.373
    43.917	    -7.969
    43.958	    -6.757
    44.000	    -5.782
    44.042	    -4.946
    44.083	    -4.901
    44.125	    -5.528
    44.167	    -5.492
    44.208	    -5.117
    44.250	    -4.443
    44.292	    -3.487
    44.333	    -2.640
    44.375	    -1.616
    44.417	    -0.443
    44.458	     0.133
    44.500	     0.887
    44.542	     0.489
    44.583	     0.009
    44.625	    -0.210
    44.667	    -0.142
    44.708	    -0.143
    44.750	     0.937
    44.792	     1.467
    44.833	     1.347
    44.875	     1.711
    44.917	     2.068
    44.958	     2.267
    45.000	     1.883
    45.042	     1.497
    45.083	     1.261
    45.125	     1.257
    45.167	     1.016
    45.208	     1.350
    45.250	     1.265
    45.292	     0.962
    45.333	     1.191
    45.375	     1.204
    45.417	     1.707
    45.458	     2.629
    45.500	     3.231
    45.542	     3.677
    45.583	     3.327
    45.625	     2.854
    45.667	     2.261
    45.708	     1.267
    45.750	     0.819
    45.792	     0.523
    45.833	     0.048
    45.875	    -0.569
    45.917	    -1.300
    45.958	    -1.843
    46.000	    -2.744
    46.042	    -3.409
    46.083	    -4.259
    46.125	    -5.345
    46.167	    -6.024
    46.208	    -6.595
    46.250	    -7.038
    46.292	    -7.347
    46.333	    -7.088
    46.375	    -5.969
    46.417	    -4.720
    46.458	    -3.454
    46.500	    -2.009
    46.542	    -0.875
    46.583	     0.168
    46.625	    -0.313
    46.667	    -1.370
    46.708	    -2.102
    46.750	    -2.141
    46.792	    -3.279
    46.833	    -4.353
    46.875	    -4.652
    46.917	    -5.146
    46.958	    -6.020
    47.000	    -6.444
    47.042	    -6.937
    47.083	    -8.300
    47.125	    -9.690
    47.167	   -10.830
    47.208	   -11.470
    47.250	   -11.980
    47.292	   -12.250
    47.333	   -12.090
    47.375	   -11.540
    47.417	    -9.750
    47.458	    -7.986
    47.500	    -6.321
    47.542	    -4.979
    47.583	    -4.050
    47.625	    -2.479
    47.667	    -2.079
    47.708	    -3.756
    47.750	    -4.322
    47.792	    -3.799
    47.833	    -3.283
    47.875	    -3.256
    47.917	    -3.499
    47.958	    -3.055
    48.000	    -2.753
    48.042	    -2.391
    48.083	    -2.146
    48.125	    -1.808
    48.167	    -1.473
    48.208	    -1.390
    48.250	    -1.341
    48.292	    -0.950
    48.333	     0.333
    48.375	     1.947
    48.417	     4.228
    48.458	     7.415
    48.500	    10.010
    48.542	    11.510
    48.583	    11.930
    48.625	    12.120
    48.667	    11.300
    48.708	     9.600
    48.750	     8.810
    48.792	     8.650
    48.833	     8.160
    48.875	     8.450
    48.917	     8.650
    48.958	     9.240
    49.000	     9.300
    49.042	     9.470
    49.083	     9.650
    49.125	     9.080
    49.167	     8.750
    49.208	     8.820
    49.250	     8.840
    49.292	     8.760
    49.333	     9.060
    49.375	     9.620
    49.417	    10.370
    49.458	    10.920
    49.500	    11.340
    49.542	    11.910
    49.583	    12.190
    49.625	    12.690
    49.667	    13.520
    49.708	    13.220
    49.750	    13.540
    49.792	    13.660
    49.833	    11.770
    49.875	     8.240
    49.917	     8.040
    49.958	     7.554
    50.000	     6.220
    50.042	     4.447
    50.083	     2.839
    50.125	     1.752
    50.167	     1.043
    50.208	     0.562
    50.250	    -0.165
    50.292	    -0.493
    50.333	    -0.023
    50.375	     1.313
    50.417	     2.487
    50.458	     3.685
    50.500	     5.292
    50.542	     6.622
    50.583	     7.439
    50.625	     7.568
    50.667	     6.136
    50.708	     4.735
    50.750	     4.022
    50.792	     3.035
    50.833	     1.966
    50.875	     1.542
    50.917	     1.245
    50.958	     1.082
    51.000	     0.655
    51.042	     0.515
    51.083	     0.230
    51.125	     1.251
    51.167	     2.040
    51.208	     2.170
    51.250	     2.809
    51.292	     3.926
    51.333	     5.446
    51.375	     5.588
    51.417	     6.532
    51.458	     7.910
    51.500	    10.760
    51.542	    13.510
    51.583	    13.320
    51.625	    13.620
    51.667	    13.950
    51.708	    13.850
    51.750	    13.090
    51.792	    12.920
    51.833	    12.760
    51.875	    12.560
    51.917	    12.380
    51.958	    12.300
    52.000	    12.750
    52.042	    13.570
    52.083	    14.940
    52.125	    15.200
    52.167	    15.350
    52.208	    15.030
    52.250	    14.290
    52.292	    13.640
    52.333	    14.070
    52.375	    15.270
    52.417	    17.470
    52.458	    18.090
    52.500	    18.110
    52.542	    16.480
    52.583	    13.920
    52.625	    10.840
    52.667	     8.250
    52.708	     5.622
    52.750	     3.368
    52.792	     2.135
    52.833	     0.871
    52.875	     0.243
    52.917	    -0.406
    52.958	    -0.780
    53.000	    -1.199
    53.042	    -1.320
    53.083	    -1.874
    53.125	    -2.847
    53.167	    -3.543
    53.208	    -4.126
    53.250	    -4.505
    53.292	    -4.772
    53.333	    -4.479
    53.375	    -3.575
    53.417	    -2.209
    53.458	    -0.577
    53.500	     1.212
    53.542	     2.906
    53.583	     3.699
    53.625	     3.926
    53.667	     4.634
    53.708	     3.485
    53.750	     2.352
    53.792	     2.333
    53.833	     2.344
    53.875	     2.071
    53.917	     1.721
    53.958	     1.686
    54.000	     1.516
    54.042	     1.097
    54.083	     0.770
    54.125	     0.442
    54.167	    -0.072
    54.208	    -0.713
    54.250	    -1.299
    54.292	    -1.765
    54.333	    -1.694
    54.375	    -0.484
    54.417	     0.492
    54.458	     1.275
    54.500	     2.068
    54.542	     2.227
    54.583	     2.092
    54.625	     2.662
    54.667	     2.341
